co2,createdAt,expireAt,humidity,iaqi.e_score,iaqi.i_score,iaqi.m_score,iaqi.primary_grade,iaqi.sub_level,iaqiScore,k,kCo2,kEffective,kPm25,kR2Co2,kR2Pm25,kSampleCountCo2,kSampleCountPm25,kSource,nox,pm25,source_collection,temp,timestamp,tvoc
853.3333129882812,2026-04-12T23:40:29.251Z,2026-05-12T23:40:28.179Z,53.89822769165039,1.62,,2.62,나쁨,중간수준 악화 (나쁨-2),2.62,,0.76,0.76,1.679,0.8862,0.5497,46,46,computed_co2_regression,3,18.5,history,24.8277587890625,2026-04-12T23:40:29.251Z,177.4166717529297
859,2026-04-12T23:40:35.206Z,2026-05-12T23:40:34.270Z,53.99931335449219,1.64,,2.641,나쁨,중간수준 악화 (나쁨-2),2.641,,0.719,0.719,1.644,0.8837,0.5358,46,46,computed_co2_regression,3,18.66666603088379,history,24.819747924804688,2026-04-12T23:40:35.206Z,177.5
866.3333129882812,2026-04-12T23:40:41.776Z,2026-05-12T23:40:40.628Z,53.913482666015625,1.671,,2.671,나쁨,중간수준 악화 (나쁨-2),2.671,,0.658,0.658,1.577,0.8361,0.5064,46,46,computed_co2_regression,3,19,history,24.822418212890625,2026-04-12T23:40:41.776Z,177.5833282470703
873,2026-04-12T23:40:47.538Z,2026-05-12T23:40:46.603Z,53.74945068359375,1.709,,2.709,나쁨,중간수준 악화 (나쁨-2),2.709,,0.583,0.583,1.481,0.7174,0.4641,46,46,computed_co2_regression,3,19.16666603088379,history,24.835769653320312,2026-04-12T23:40:47.538Z,177.75
876.6666870117188,2026-04-12T23:40:53.630Z,2026-05-12T23:40:52.691Z,53.67505645751953,1.748,,2.748,나쁨,중간수준 악화 (나쁨-2),2.748,,0.505,0.505,1.392,0.5604,0.4174,46,46,computed_co2_regression,3,19.5,history,24.835769653320312,2026-04-12T23:40:53.630Z,177.8333282470703
878.6666870117188,2026-04-12T23:40:59.693Z,2026-05-12T23:40:58.606Z,53.67314529418945,1.787,,2.787,나쁨,중간수준 악화 (나쁨-2),2.787,,0.426,0.426,1.29,0.4018,0.3577,46,46,computed_co2_regression,3,20,history,24.82909393310547,2026-04-12T23:40:59.693Z,177.9166717529297
879.6666870117188,2026-04-12T23:41:08.325Z,2026-05-12T23:41:07.121Z,53.67314529418945,1.826,,2.826,나쁨,중간수준 악화 (나쁨-2),2.826,,0.349,0.349,1.199,0.2649,0.305,46,46,computed_co2_regression,3,20.16666603088379,history,24.82909393310547,2026-04-12T23:41:08.325Z,178
880,2026-04-12T23:41:14.932Z,2026-05-12T23:41:14.003Z,53.713199615478516,1.862,,2.862,나쁨,중간수준 악화 (나쁨-2),2.862,,0.276,0.276,1.134,0.161,0.2693,46,46,computed_co2_regression,3,20.16666603088379,history,24.79705047607422,2026-04-12T23:41:14.932Z,178.0833282470703
879,2026-04-12T23:41:20.575Z,2026-05-12T23:41:19.644Z,53.77900314331055,1.892,,2.892,나쁨,중간수준 악화 (나쁨-2),2.892,,0.216,0.216,1.06,0.0948,0.2333,46,46,computed_co2_regression,3,20,history,24.782363891601562,2026-04-12T23:41:20.575Z,178.25
878.6666870117188,2026-04-12T23:41:26.503Z,2026-05-12T23:41:25.575Z,53.86101531982422,1.92,,2.92,나쁨,중간수준 악화 (나쁨-2),2.92,,0.16,0.16,0.963,0.05,0.1905,46,46,computed_co2_regression,3,20.16666603088379,history,24.806396484375,2026-04-12T23:41:26.503Z,178.4166717529297
879,2026-04-12T23:41:32.581Z,2026-05-12T23:41:31.617Z,53.85338592529297,1.949,,2.949,나쁨,중간수준 악화 (나쁨-2),2.949,,0.103,0.103,0.817,0.02,0.1367,46,46,computed_co2_regression,3,20.33333396911621,history,24.80506134033203,2026-04-12T23:41:32.581Z,178.6666717529297
879.3333129882812,2026-04-12T23:41:38.601Z,2026-05-12T23:41:37.670Z,53.79425811767578,1.978,,2.978,나쁨,중간수준 악화 (나쁨-2),2.978,,0.045,0.045,0.67,0.0036,0.0927,46,46,computed_co2_regression,2.9166667461395264,20.16666603088379,history,24.79438018798828,2026-04-12T23:41:38.601Z,178.9166717529297
879.3333129882812,2026-04-12T23:41:44.657Z,2026-05-12T23:41:43.723Z,53.83049774169922,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.485,0.0003,0.0487,46,46,computed_co2_regression,2.8333332538604736,20.5,history,24.802391052246094,2026-04-12T23:41:44.657Z,179.0833282470703
878.3333129882812,2026-04-12T23:41:50.721Z,2026-05-12T23:41:49.653Z,53.930633544921875,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.273,0.0077,0.0155,46,46,computed_co2_regression,2.75,20.66666603088379,history,24.80773162841797,2026-04-12T23:41:50.721Z,179.3333282470703
877,2026-04-12T23:41:56.624Z,2026-05-12T23:41:55.691Z,53.726539611816406,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0.072,0.0229,0.0011,46,46,computed_co2_regression,2.6666667461395264,20.66666603088379,history,24.803726196289062,2026-04-12T23:41:56.624Z,179.5833282470703
874.6666870117188,2026-04-12T23:42:02.754Z,2026-05-12T23:42:01.673Z,53.59302520751953,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.0422,0.0024,46,46,computed_co2_regression,2.5833332538604736,20.5,history,24.81574249267578,2026-04-12T23:42:02.754Z,179.75
872.6666870117188,2026-04-12T23:42:09.927Z,2026-05-12T23:42:08.996Z,53.69316101074219,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.0634,0.0116,46,46,computed_co2_regression,2.5,20.16666603088379,history,24.814407348632812,2026-04-12T23:42:09.927Z,179.9166717529297
870.6666870117188,2026-04-12T23:42:16.880Z,2026-05-12T23:42:15.939Z,53.73893737792969,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.0868,0.0244,46,46,computed_co2_regression,2.4166667461395264,20,history,24.7850341796875,2026-04-12T23:42:16.880Z,180.0833282470703
868.3333129882812,2026-04-12T23:42:22.494Z,2026-05-12T23:42:21.567Z,53.85433578491211,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.111,0.0332,46,46,computed_co2_regression,2.3333332538604736,19.5,history,24.770347595214844,2026-04-12T23:42:22.494Z,180.25
865.6666870117188,2026-04-12T23:42:28.585Z,2026-05-12T23:42:27.657Z,53.886756896972656,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.1315,0.0344,46,46,computed_co2_regression,2.25,19,history,24.79438018798828,2026-04-12T23:42:28.585Z,180.4166717529297
862.6666870117188,2026-04-12T23:42:34.718Z,2026-05-12T23:42:33.775Z,53.89820098876953,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.1395,0.0386,46,46,computed_co2_regression,2.1666667461395264,19,history,24.809066772460938,2026-04-12T23:42:34.718Z,180.5833282470703
860.6666870117188,2026-04-12T23:42:40.601Z,2026-05-12T23:42:39.628Z,53.8323974609375,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.1344,0.0437,46,46,computed_co2_regression,2.0833332538604736,19,history,24.81707763671875,2026-04-12T23:42:40.601Z,180.75
858.3333129882812,2026-04-12T23:42:46.602Z,2026-05-12T23:42:45.678Z,53.85528564453125,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.1142,0.0558,46,46,computed_co2_regression,2,19.16666603088379,history,24.809066772460938,2026-04-12T23:42:46.602Z,180.8333282470703
857,2026-04-12T23:42:52.588Z,2026-05-12T23:42:51.654Z,53.95637512207031,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.0904,0.0745,46,46,computed_co2_regression,2,19.16666603088379,history,24.801055908203125,2026-04-12T23:42:52.588Z,180.9166717529297
855,2026-04-12T23:42:58.567Z,2026-05-12T23:42:57.635Z,53.9849853515625,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.064,0.1112,46,46,computed_co2_regression,2,19.33333396911621,history,24.811737060546875,2026-04-12T23:42:58.567Z,181
853.3333129882812,2026-04-12T23:43:05.498Z,2026-05-12T23:43:04.538Z,54.001197814941406,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.035,0.1147,47,47,computed_co2_regression,2,19.66666603088379,history,24.79705047607422,2026-04-12T23:43:05.498Z,181
850.6666870117188,2026-04-12T23:43:12.820Z,2026-05-12T23:43:11.898Z,54.077491760253906,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.0163,0.1803,47,47,computed_co2_regression,2,19.5,history,24.789039611816406,2026-04-12T23:43:12.820Z,180.9166717529297
847.3333129882812,2026-04-12T23:43:19.060Z,2026-05-12T23:43:17.995Z,54.17762756347656,2,,3,나쁨,심각한 악화 (나쁨-3),3,,0,0,0,0.0031,0.2406,47,47,computed_co2_regression,2,19,history,24.78369903564453,2026-04-12T23:43:19.060Z,180.8333282470703
844.3333129882812,2026-04-12T23:43:25.225Z,2026-05-12T23:43:24.290Z,54.161415100097656,1.989,,2.989,나쁨,중간수준 악화 (나쁨-2),2.989,,0.023,0.023,0,0.0006,0.2139,48,48,computed_co2_regression,2,18.83333396911621,history,24.769012451171875,2026-04-12T23:43:25.225Z,180.75
841.6666870117188,2026-04-12T23:43:31.662Z,2026-05-12T23:43:30.666Z,54.14997100830078,1.95,,2.95,나쁨,중간수준 악화 (나쁨-2),2.95,,0.101,0.101,0,0.0108,0.2554,48,48,computed_co2_regression,2,18.66666603088379,history,24.77435302734375,2026-04-12T23:43:31.662Z,180.6666717529297
840.6666870117188,2026-04-12T23:43:37.648Z,2026-05-12T23:43:36.579Z,54.22626495361328,1.909,,2.909,나쁨,중간수준 악화 (나쁨-2),2.909,,0.183,0.183,0,0.0321,0.2778,48,48,computed_co2_regression,2,18.66666603088379,history,24.76500701904297,2026-04-12T23:43:37.648Z,180.5833282470703
839,2026-04-12T23:43:43.531Z,2026-05-12T23:43:42.601Z,54.305419921875,1.865,,2.865,나쁨,중간수준 악화 (나쁨-2),2.865,,0.27,0.27,0,0.0631,0.2621,48,48,computed_co2_regression,2,18.33333396911621,history,24.75432586669922,2026-04-12T23:43:43.531Z,180.5
837.6666870117188,2026-04-12T23:43:49.560Z,2026-05-12T23:43:48.629Z,54.34165954589844,1.821,,2.821,나쁨,중간수준 악화 (나쁨-2),2.821,,0.358,0.358,0,0.0998,0.2068,48,48,computed_co2_regression,2,18,history,24.770347595214844,2026-04-12T23:43:49.560Z,180.4166717529297
836,2026-04-12T23:43:55.716Z,2026-05-12T23:43:54.784Z,54.34642791748047,1.776,,2.776,나쁨,중간수준 악화 (나쁨-2),2.776,,0.448,0.448,0,0.1412,0.1589,48,48,computed_co2_regression,2,18.33333396911621,history,24.770347595214844,2026-04-12T23:43:55.716Z,180.3333282470703
835.3333129882812,2026-04-12T23:44:01.630Z,2026-05-12T23:44:00.697Z,54.37408447265625,1.746,,2.746,나쁨,중간수준 악화 (나쁨-2),2.746,,0.508,0.508,0,0.1766,0.1276,49,49,computed_co2_regression,2,18.33333396911621,history,24.769012451171875,2026-04-12T23:44:01.630Z,180.25
835.3333129882812,2026-04-12T23:44:08.473Z,2026-05-12T23:44:07.547Z,54.39125061035156,1.705,,2.706,나쁨,중간수준 악화 (나쁨-2),2.706,,0.589,0.589,0,0.219,0.0817,49,49,computed_co2_regression,2,18.33333396911621,history,24.77568817138672,2026-04-12T23:44:08.473Z,180.1666717529297
836.3333129882812,2026-04-12T23:44:16.877Z,2026-05-12T23:44:15.760Z,54.44084930419922,1.653,,2.653,나쁨,중간수준 악화 (나쁨-2),2.653,,0.694,0.694,0,0.2681,0.0231,48,48,computed_co2_regression,2,18.5,history,24.771682739257812,2026-04-12T23:44:16.877Z,180.1666717529297
837.6666870117188,2026-04-12T23:44:22.669Z,2026-05-12T23:44:21.589Z,54.461830139160156,1.622,,2.622,나쁨,중간수준 악화 (나쁨-2),2.622,,0.756,0.756,0,0.3028,0.0034,48,48,computed_co2_regression,2,18.66666603088379,history,24.771682739257812,2026-04-12T23:44:22.669Z,180.1666717529297
839,2026-04-12T23:44:28.675Z,2026-05-12T23:44:27.602Z,54.35978317260742,1.597,,2.597,나쁨,중간수준 악화 (나쁨-2),2.597,,0.806,0.806,0.041,0.3315,0.0006,48,48,computed_co2_regression,2,19,history,24.778358459472656,2026-04-12T23:44:28.675Z,180.25
839.6666870117188,2026-04-12T23:44:34.729Z,2026-05-12T23:44:33.805Z,54.37790298461914,1.575,,2.575,나쁨,중간수준 악화 (나쁨-2),2.575,,0.85,0.85,0.202,0.3573,0.0153,48,48,computed_co2_regression,2,18.66666603088379,history,24.78636932373047,2026-04-12T23:44:34.729Z,180.3333282470703
840,2026-04-12T23:44:40.728Z,2026-05-12T23:44:39.651Z,54.461830139160156,1.553,,2.553,나쁨,중간수준 악화 (나쁨-2),2.553,,0.895,0.895,0.365,0.3849,0.0529,48,48,computed_co2_regression,2,18.5,history,24.7850341796875,2026-04-12T23:44:40.728Z,180.5
839.6666870117188,2026-04-12T23:44:46.611Z,2026-05-12T23:44:45.676Z,54.47994613647461,1.527,,2.528,나쁨,중간수준 악화 (나쁨-2),2.528,,0.945,0.945,0.49,0.4165,0.0983,48,48,computed_co2_regression,2,18.66666603088379,history,24.7850341796875,2026-04-12T23:44:46.611Z,180.6666717529297
839.3333129882812,2026-04-12T23:44:52.607Z,2026-05-12T23:44:51.671Z,54.36073684692383,1.499,,2.499,나쁨,중간수준 악화 (나쁨-2),2.499,,1.003,1.003,0.616,0.455,0.1569,48,48,computed_co2_regression,2,18.5,history,24.793045043945312,2026-04-12T23:44:52.607Z,180.8333282470703
838.6666870117188,2026-04-12T23:44:58.573Z,2026-05-12T23:44:57.646Z,54.3111457824707,1.467,,2.467,나쁨,중간수준 악화 (나쁨-2),2.467,,1.066,1.066,0.69,0.4987,0.1976,48,48,computed_co2_regression,2,18.83333396911621,history,24.77435302734375,2026-04-12T23:44:58.573Z,181
838,2026-04-12T23:45:05.561Z,2026-05-12T23:45:04.625Z,54.449432373046875,1.43,,2.43,나쁨,중간수준 악화 (나쁨-2),2.43,,1.141,1.141,0.736,0.5544,0.2258,48,48,computed_co2_regression,2,19,history,24.766342163085938,2026-04-12T23:45:05.561Z,181.1666717529297
837.3333129882812,2026-04-12T23:45:11.607Z,2026-05-12T23:45:10.527Z,54.48377227783203,1.388,,2.388,나쁨,중간수준 악화 (나쁨-2),2.388,,1.224,1.224,0.745,0.6202,0.2322,48,48,computed_co2_regression,2,19.5,history,24.76233673095703,2026-04-12T23:45:11.607Z,181.3333282470703
836.6666870117188,2026-04-12T23:45:19.718Z,2026-05-12T23:45:18.793Z,54.47518539428711,1.344,,2.344,나쁨,중간수준 악화 (나쁨-2),2.344,,1.312,1.312,0.717,0.6953,0.2121,48,48,computed_co2_regression,2,20,history,24.77301788330078,2026-04-12T23:45:19.718Z,181.5
836,2026-04-12T23:45:25.727Z,2026-05-12T23:45:24.648Z,54.570552825927734,1.301,,2.302,나쁨,중간수준 악화 (나쁨-2),2.302,,1.397,1.397,0.707,0.7663,0.2051,48,48,computed_co2_regression,2,20,history,24.799720764160156,2026-04-12T23:45:25.727Z,181.6666717529297
835.3333129882812,2026-04-12T23:45:31.721Z,2026-05-12T23:45:30.638Z,54.58390426635742,1.264,,2.264,나쁨,중간수준 악화 (나쁨-2),2.264,,1.473,1.473,0.728,0.8279,0.2204,48,48,computed_co2_regression,2,19.83333396911621,history,24.790374755859375,2026-04-12T23:45:31.721Z,181.75
835,2026-04-12T23:45:37.537Z,2026-05-12T23:45:36.606Z,54.20051956176758,1.236,,2.236,나쁨,중간수준 악화 (나쁨-2),2.236,,1.529,1.529,0.776,0.8673,0.2554,48,48,computed_co2_regression,2,19.33333396911621,history,24.777023315429688,2026-04-12T23:45:37.537Z,181.8333282470703
835.6666870117188,2026-04-12T23:45:43.526Z,2026-05-12T23:45:42.590Z,54.140438079833984,1.223,,2.223,나쁨,중간수준 악화 (나쁨-2),2.223,,1.554,1.554,0.813,0.882,0.2813,48,48,computed_co2_regression,2,19.16666603088379,history,24.778358459472656,2026-04-12T23:45:43.526Z,182.5
836.3333129882812,2026-04-12T23:45:49.593Z,2026-05-12T23:45:48.657Z,54.235801696777344,1.225,,2.225,나쁨,중간수준 악화 (나쁨-2),2.225,,1.551,1.551,0.864,0.88,0.3141,48,48,computed_co2_regression,2,18.83333396911621,history,24.77301788330078,2026-04-12T23:45:49.593Z,185
837,2026-04-12T23:45:55.695Z,2026-05-12T23:45:54.761Z,54.27680969238281,1.237,,2.237,나쁨,중간수준 악화 (나쁨-2),2.237,,1.527,1.527,0.913,0.8697,0.3418,48,48,computed_co2_regression,2,18.5,history,24.76233673095703,2026-04-12T23:45:55.695Z,189.6666717529297
837,2026-04-12T23:46:01.603Z,2026-05-12T23:46:00.645Z,54.505699157714844,1.254,,2.254,나쁨,중간수준 악화 (나쁨-2),2.254,,1.492,1.492,0.933,0.8553,0.3509,48,48,computed_co2_regression,2,18.33333396911621,history,24.767677307128906,2026-04-12T23:46:01.603Z,196.75
837,2026-04-12T23:46:08.387Z,2026-05-12T23:46:07.401Z,54.483760833740234,1.417,,2.274,나쁨,중간수준 악화 (나쁨-2),2.274,,1.451,1.451,0.934,0.8469,0.3655,49,49,computed_co2_regression,2,18.5,history,24.771682739257812,2026-04-12T23:46:08.387Z,214.25
837,2026-04-12T23:46:15.170Z,2026-05-12T23:46:14.235Z,54.5085563659668,1.539,,2.298,나쁨,중간수준 악화 (나쁨-2),2.298,,1.404,1.404,0.921,0.829,0.3594,49,49,computed_co2_regression,2,18.5,history,24.78369903564453,2026-04-12T23:46:15.170Z,224.0833282470703
837,2026-04-12T23:46:22.356Z,2026-05-12T23:46:21.428Z,54.566734313964844,1.679,,2.333,나쁨,중간수준 악화 (나쁨-2),2.333,,1.334,1.334,0.895,0.797,0.3339,48,48,computed_co2_regression,2,18.5,history,24.798385620117188,2026-04-12T23:46:22.356Z,234.5833282470703
838,2026-04-12T23:46:28.055Z,2026-05-12T23:46:27.136Z,54.465641021728516,1.818,,2.366,나쁨,중간수준 악화 (나쁨-2),2.366,,1.269,1.269,0.855,0.7713,0.3146,48,48,computed_co2_regression,2,18.66666603088379,history,24.803726196289062,2026-04-12T23:46:28.055Z,245.25
839.6666870117188,2026-04-12T23:46:34.200Z,2026-05-12T23:46:33.209Z,54.57626724243164,1.962,,2.404,나쁨,중간수준 악화 (나쁨-2),2.404,,1.192,1.192,0.797,0.7391,0.2886,48,48,computed_co2_regression,2,18.66666603088379,history,24.79705047607422,2026-04-12T23:46:34.200Z,255.8333282470703
841.3333129882812,2026-04-12T23:46:40.075Z,2026-05-12T23:46:39.139Z,54.762237548828125,2.11,,2.449,나쁨,심각한 악화 (나쁨-3),2.449,,1.103,1.103,0.722,0.6997,0.2487,48,48,computed_co2_regression,2,19,history,24.791709899902344,2026-04-12T23:46:40.075Z,266.1666564941406
842,2026-04-12T23:46:46.203Z,2026-05-12T23:46:45.279Z,54.773681640625,2.259,,2.497,나쁨,심각한 악화 (나쁨-3),2.497,,1.006,1.006,0.618,0.6564,0.2002,48,48,computed_co2_regression,2,19,history,24.79571533203125,2026-04-12T23:46:46.203Z,276.1666564941406
842,2026-04-12T23:46:52.062Z,2026-05-12T23:46:51.133Z,54.767005920410156,2.396,,2.546,나쁨,심각한 악화 (나쁨-3),2.546,,0.908,0.908,0.497,0.6113,0.1484,48,48,computed_co2_regression,2,19,history,24.779693603515625,2026-04-12T23:46:52.062Z,285
842,2026-04-12T23:46:58.197Z,2026-05-12T23:46:57.205Z,54.83662414550781,2.51,,2.595,나쁨,심각한 악화 (나쁨-3),2.595,,0.81,0.81,0.37,0.5638,0.0972,48,48,computed_co2_regression,2,19,history,24.79571533203125,2026-04-12T23:46:58.197Z,291.5
842,2026-04-12T23:47:05.075Z,2026-05-12T23:47:04.145Z,54.89289093017578,2.595,,2.644,나쁨,심각한 악화 (나쁨-3),2.644,,0.713,0.713,0.251,0.5129,0.0525,48,48,computed_co2_regression,2,19,history,24.809066772460938,2026-04-12T23:47:05.075Z,295.1666564941406
842,2026-04-12T23:47:10.709Z,2026-05-12T23:47:09.763Z,54.82422637939453,2.62,,2.662,나쁨,심각한 악화 (나쁨-3),2.662,,0.676,0.676,0.232,0.4904,0.0477,49,49,computed_co2_regression,2,19,history,24.798385620117188,2026-04-12T23:47:10.709Z,295.8333435058594
841.3333129882812,2026-04-12T23:47:17.580Z,2026-05-12T23:47:16.649Z,54.774635314941406,2.653,,2.706,나쁨,심각한 악화 (나쁨-3),2.706,,0.588,0.588,0.174,0.4406,0.03,49,49,computed_co2_regression,2,18.5,history,24.802391052246094,2026-04-12T23:47:17.580Z,294.6666564941406
840.6666870117188,2026-04-12T23:47:24.954Z,2026-05-12T23:47:24.002Z,54.769866943359375,2.701,,2.778,나쁨,심각한 악화 (나쁨-3),2.778,,0.445,0.445,0.109,0.3537,0.0123,48,48,computed_co2_regression,2,18.16666603088379,history,24.81574249267578,2026-04-12T23:47:24.954Z,292.3333435058594
839.6666870117188,2026-04-12T23:47:30.583Z,2026-05-12T23:47:29.650Z,54.820411682128906,2.702,,2.815,나쁨,심각한 악화 (나쁨-3),2.815,,0.37,0.37,0.153,0.3026,0.023,48,48,computed_co2_regression,2,18.16666603088379,history,24.80773162841797,2026-04-12T23:47:30.583Z,288.75
839,2026-04-12T23:47:36.768Z,2026-05-12T23:47:35.688Z,54.83280944824219,2.691,,2.848,나쁨,심각한 악화 (나쁨-3),2.848,,0.304,0.304,0.207,0.2523,0.0395,48,48,computed_co2_regression,2,18,history,24.803726196289062,2026-04-12T23:47:36.768Z,284.25
838,2026-04-12T23:47:42.692Z,2026-05-12T23:47:41.696Z,54.815643310546875,2.67,,2.878,나쁨,심각한 악화 (나쁨-3),2.878,,0.245,0.245,0.285,0.2051,0.0665,48,48,computed_co2_regression,2,17.66666603088379,history,24.814407348632812,2026-04-12T23:47:42.692Z,279.25
837,2026-04-12T23:47:48.669Z,2026-05-12T23:47:47.722Z,54.85188293457031,2.644,,2.904,나쁨,심각한 악화 (나쁨-3),2.904,,0.193,0.193,0.36,0.1618,0.0932,48,48,computed_co2_regression,2,17.5,history,24.799720764160156,2026-04-12T23:47:48.669Z,274.0833435058594
836,2026-04-12T23:47:54.735Z,2026-05-12T23:47:53.795Z,54.957740783691406,2.616,,2.927,나쁨,심각한 악화 (나쁨-3),2.927,,0.147,0.147,0.414,0.122,0.1148,48,48,computed_co2_regression,2,17.66666603088379,history,24.79705047607422,2026-04-12T23:47:54.735Z,268.9166564941406
835,2026-04-12T23:48:00.650Z,2026-05-12T23:47:59.718Z,55.04357147216797,2.586,,2.946,나쁨,심각한 악화 (나쁨-3),2.946,,0.108,0.108,0.438,0.087,0.124,48,48,computed_co2_regression,2,17.83333396911621,history,24.791709899902344,2026-04-12T23:48:00.650Z,264
834.3333129882812,2026-04-12T23:48:07.411Z,2026-05-12T23:48:06.462Z,55.05596923828125,2.557,,2.963,나쁨,심각한 악화 (나쁨-3),2.963,,0.074,0.074,0.416,0.0561,0.1153,48,48,computed_co2_regression,2,18,history,24.78369903564453,2026-04-12T23:48:07.411Z,259.4166564941406
834.6666870117188,2026-04-12T23:48:13.609Z,2026-05-12T23:48:12.668Z,55.041664123535156,2.511,,2.958,나쁨,심각한 악화 (나쁨-3),2.958,,0.084,0.084,0.442,0.0733,0.1342,49,49,computed_co2_regression,2,18,history,24.801055908203125,2026-04-12T23:48:13.609Z,255.25
835.3333129882812,2026-04-12T23:48:19.517Z,2026-05-12T23:48:18.583Z,55.01019287109375,2.489,,2.973,나쁨,심각한 악화 (나쁨-3),2.973,,0.054,0.054,0.413,0.0415,0.1214,49,49,computed_co2_regression,2,18.16666603088379,history,24.79705047607422,2026-04-12T23:48:19.517Z,251.5833282470703
836,2026-04-12T23:48:26.994Z,2026-05-12T23:48:26.048Z,55.041664123535156,2.478,,2.995,나쁨,심각한 악화 (나쁨-3),2.995,,0.011,0.011,0.427,0.0024,0.1216,48,48,computed_co2_regression,2,18.16666603088379,history,24.7850341796875,2026-04-12T23:48:26.994Z,248.3333282470703
836,2026-04-12T23:48:33.215Z,2026-05-12T23:48:32.127Z,55.12940216064453,2.452,,2.998,나쁨,심각한 악화 (나쁨-3),2.998,,0.005,0.005,0.455,0.0006,0.1369,48,48,computed_co2_regression,2,18.16666603088379,history,24.77435302734375,2026-04-12T23:48:33.215Z,245.4166717529297
